"","index","PID","n_red","outcome","col_reported","col_picked","pp_lied","RT_rating","win_lose_tie","suspicion_rating","trial","n_blue","e_v","normed_signed_e_v","normed_unsigned_e_v","cs_signed_e_v","normed_cs_signed_e_v","cs_unsigned_e_v","normed_cs_unsigned_e_v","n_reported_colour_opp","n_consec_colour","normed_signed_colour_count","normed_unsigned_colour_count","outcome_same_as_pick","subject_lied","t_cond","signed_n_consec_colour","suspicion","lied","subj_red_pick"
"4627",36,"5f4cfa7d6a1d1208290ad728",5,1,1,1,TRUE,4989,"tie",1,37,2,0.714285714285714,0.916666666666667,0.857142857142857,14,0.483253588516746,19.4285714285714,0.455737704918033,30,9,0.631578947368421,0.588235294117647,TRUE,FALSE,5,9,TRUE,FALSE,FALSE
"4628",37,"5f4cfa7d6a1d1208290ad728",2,1,1,-1,FALSE,4231,"tie",1,38,5,0.285714285714286,0.666666666666667,0.428571428571429,14.2857142857143,0.492822966507177,19.7142857142857,0.462295081967213,31,10,0.684210526315789,0.647058823529412,FALSE,TRUE,2,10,FALSE,TRUE,TRUE
"4629",38,"5f4cfa7d6a1d1208290ad728",6,-1,1,-1,FALSE,7062,"win",0.2,39,1,-0.142857142857143,0.416666666666667,0.285714285714286,14.1428571428571,0.488038277511961,19.8571428571429,0.465573770491803,8,1,0.105263157894737,0.117647058823529,TRUE,TRUE,-6,-1,FALSE,TRUE,TRUE
"4630",39,"5f4cfa7d6a1d1208290ad728",3,-1,1,1,FALSE,4396,"win",0.4,40,4,-0.571428571428571,0.166666666666667,0.714285714285714,13.5714285714286,0.4688995215311,20.4285714285714,0.478688524590164,9,2,0.0526315789473684,0.176470588235294,FALSE,FALSE,-3,-2,FALSE,FALSE,FALSE
"4631",40,"5f4cfa7d6a1d1208290ad728",6,-1,1,1,FALSE,4839,"win",0.2,41,1,-0.142857142857143,0.416666666666667,0.285714285714286,13.4285714285714,0.464114832535885,20.5714285714286,0.481967213114754,10,3,0,0.235294117647059,FALSE,FALSE,-6,-3,FALSE,FALSE,FALSE
"4632",41,"5f4cfa7d6a1d1208290ad728",1,1,1,1,FALSE,5184,"tie",1,42,6,0.142857142857143,0.583333333333333,0.285714285714286,13.5714285714286,0.4688995215311,20.7142857142857,0.485245901639344,32,1,0.210526315789474,0.117647058823529,TRUE,FALSE,1,1,FALSE,FALSE,FALSE
"4633",42,"5f4cfa7d6a1d1208290ad728",1,1,1,1,FALSE,3399,"tie",0.8,43,6,0.142857142857143,0.583333333333333,0.285714285714286,13.7142857142857,0.473684210526316,20.8571428571429,0.488524590163935,33,2,0.263157894736842,0.176470588235294,TRUE,FALSE,1,2,FALSE,FALSE,FALSE
"4634",43,"5f4cfa7d6a1d1208290ad728",5,1,1,1,TRUE,3237,"tie",0.2,44,2,0.714285714285714,0.916666666666667,0.857142857142857,14.4285714285714,0.497607655502392,21.5714285714286,0.504918032786885,34,3,0.315789473684211,0.235294117647059,TRUE,FALSE,5,3,TRUE,FALSE,FALSE
"4635",44,"5f4cfa7d6a1d1208290ad728",6,1,1,-1,TRUE,2476,"tie",1,45,1,0.857142857142857,1,1,15.2857142857143,0.526315789473684,22.4285714285714,0.524590163934426,35,4,0.368421052631579,0.294117647058824,FALSE,TRUE,6,4,TRUE,TRUE,TRUE
"4636",45,"5f4cfa7d6a1d1208290ad728",5,1,1,-1,TRUE,2699,"tie",1,46,2,0.714285714285714,0.916666666666667,0.857142857142857,16,0.55023923444976,23.1428571428572,0.540983606557377,36,5,0.421052631578947,0.352941176470588,FALSE,TRUE,5,5,TRUE,TRUE,TRUE
"4637",46,"5f4cfa7d6a1d1208290ad728",6,1,1,-1,TRUE,2328,"tie",1,47,1,0.857142857142857,1,1,16.8571428571429,0.578947368421052,24,0.560655737704918,37,6,0.473684210526316,0.411764705882353,FALSE,TRUE,6,6,TRUE,TRUE,TRUE
"4638",47,"5f4cfa7d6a1d1208290ad728",1,1,1,1,FALSE,5139,"tie",0.4,48,6,0.142857142857143,0.583333333333333,0.285714285714286,17,0.583732057416268,24.1428571428572,0.563934426229508,38,7,0.526315789473684,0.470588235294118,TRUE,FALSE,1,7,FALSE,FALSE,FALSE
"4639",48,"5f4cfa7d6a1d1208290ad728",6,-1,1,-1,FALSE,2535,"win",0,49,1,-0.142857142857143,0.416666666666667,0.285714285714286,16.8571428571429,0.578947368421052,24.2857142857143,0.567213114754099,11,1,0.105263157894737,0.117647058823529,TRUE,TRUE,-6,-1,FALSE,TRUE,TRUE
"4640",49,"5f4cfa7d6a1d1208290ad728",6,-1,1,-1,TRUE,11032,"win",0.8,50,1,-0.142857142857143,0.416666666666667,0.285714285714286,16.7142857142857,0.574162679425837,24.4285714285714,0.570491803278689,12,2,0.0526315789473684,0.176470588235294,TRUE,TRUE,-6,-2,TRUE,TRUE,TRUE
"4641",50,"5f4cfa7d6a1d1208290ad728",6,-1,1,-1,FALSE,4853,"win",0.6,51,1,-0.142857142857143,0.416666666666667,0.285714285714286,16.5714285714286,0.569377990430622,24.5714285714286,0.573770491803279,13,3,0,0.235294117647059,TRUE,TRUE,-6,-3,FALSE,TRUE,TRUE
"4642",51,"5f4cfa7d6a1d1208290ad728",4,1,-1,-1,FALSE,3718,"loss",1,52,3,0.571428571428571,0.833333333333333,0.714285714285714,17.1428571428571,0.588516746411483,25.1428571428572,0.586885245901639,39,1,0.210526315789474,0.117647058823529,FALSE,FALSE,4,1,FALSE,FALSE,TRUE
"4643",52,"5f4cfa7d6a1d1208290ad728",6,1,1,-1,TRUE,3232,"tie",1,53,1,0.857142857142857,1,1,18,0.617224880382775,26,0.60655737704918,40,2,0.263157894736842,0.176470588235294,FALSE,TRUE,6,2,TRUE,TRUE,TRUE
"4644",53,"5f4cfa7d6a1d1208290ad728",5,-1,1,1,FALSE,3965,"win",1,54,2,-0.285714285714286,0.333333333333333,0.428571428571429,17.7142857142857,0.607655502392344,26.2857142857143,0.613114754098361,14,1,0.105263157894737,0.117647058823529,FALSE,FALSE,-5,-1,FALSE,FALSE,FALSE
"4645",54,"5f4cfa7d6a1d1208290ad728",1,1,1,1,TRUE,2723,"tie",0.8,55,6,0.142857142857143,0.583333333333333,0.285714285714286,17.8571428571429,0.612440191387559,26.4285714285714,0.616393442622951,41,1,0.210526315789474,0.117647058823529,TRUE,FALSE,1,1,TRUE,FALSE,FALSE
"4646",55,"5f4cfa7d6a1d1208290ad728",6,-1,1,-1,TRUE,3082,"win",0.8,56,1,-0.142857142857143,0.416666666666667,0.285714285714286,17.7142857142857,0.607655502392344,26.5714285714286,0.619672131147541,15,1,0.105263157894737,0.117647058823529,TRUE,TRUE,-6,-1,TRUE,TRUE,TRUE
"4647",56,"5f4cfa7d6a1d1208290ad728",5,1,1,-1,FALSE,2867,"tie",0.6,57,2,0.714285714285714,0.916666666666667,0.857142857142857,18.4285714285714,0.631578947368421,27.2857142857143,0.636065573770492,42,1,0.210526315789474,0.117647058823529,FALSE,TRUE,5,1,FALSE,TRUE,TRUE
"4648",57,"5f4cfa7d6a1d1208290ad728",5,1,1,-1,TRUE,2776,"tie",0.6,58,2,0.714285714285714,0.916666666666667,0.857142857142857,19.1428571428571,0.655502392344497,28,0.652459016393443,43,2,0.263157894736842,0.176470588235294,FALSE,TRUE,5,2,TRUE,TRUE,TRUE
"4649",58,"5f4cfa7d6a1d1208290ad728",4,1,1,-1,TRUE,2648,"tie",0.8,59,3,0.571428571428571,0.833333333333333,0.714285714285714,19.7142857142857,0.674641148325359,28.5714285714286,0.665573770491803,44,3,0.315789473684211,0.235294117647059,FALSE,TRUE,4,3,TRUE,TRUE,TRUE
"4650",59,"5f4cfa7d6a1d1208290ad728",6,-1,1,-1,FALSE,3546,"win",0.2,60,1,-0.142857142857143,0.416666666666667,0.285714285714286,19.5714285714286,0.669856459330143,28.7142857142857,0.668852459016394,16,1,0.105263157894737,0.117647058823529,TRUE,TRUE,-6,-1,FALSE,TRUE,TRUE
"4651",60,"5f4cfa7d6a1d1208290ad728",1,1,1,1,FALSE,2509,"tie",0.8,61,6,0.142857142857143,0.583333333333333,0.285714285714286,19.7142857142857,0.674641148325359,28.8571428571429,0.672131147540984,45,1,0.210526315789474,0.117647058823529,TRUE,FALSE,1,1,FALSE,FALSE,FALSE
"4652",61,"5f4cfa7d6a1d1208290ad728",6,-1,1,-1,TRUE,2471,"win",0.2,62,1,-0.142857142857143,0.416666666666667,0.285714285714286,19.5714285714286,0.669856459330143,29,0.675409836065574,17,1,0.105263157894737,0.117647058823529,TRUE,TRUE,-6,-1,TRUE,TRUE,TRUE
"4653",62,"5f4cfa7d6a1d1208290ad728",2,-1,1,1,TRUE,3097,"win",0.2,63,5,-0.714285714285714,0.0833333333333334,0.857142857142857,18.8571428571429,0.645933014354067,29.7142857142857,0.691803278688525,18,2,0.0526315789473684,0.176470588235294,FALSE,FALSE,-2,-2,TRUE,FALSE,FALSE
"4654",63,"5f4cfa7d6a1d1208290ad728",5,1,1,-1,TRUE,2183,"tie",0.8,64,2,0.714285714285714,0.916666666666667,0.857142857142857,19.5714285714286,0.669856459330143,30.4285714285714,0.708196721311476,46,1,0.210526315789474,0.117647058823529,FALSE,TRUE,5,1,TRUE,TRUE,TRUE
"4655",64,"5f4cfa7d6a1d1208290ad728",3,1,1,1,TRUE,2380,"tie",0.8,65,4,0.428571428571429,0.75,0.571428571428572,20,0.684210526315789,30.8571428571429,0.718032786885246,47,2,0.263157894736842,0.176470588235294,TRUE,FALSE,3,2,TRUE,FALSE,FALSE
"4656",65,"5f4cfa7d6a1d1208290ad728",5,1,1,1,TRUE,2387,"tie",0.8,66,2,0.714285714285714,0.916666666666667,0.857142857142857,20.7142857142857,0.708133971291866,31.5714285714286,0.734426229508197,48,3,0.315789473684211,0.235294117647059,TRUE,FALSE,5,3,TRUE,FALSE,FALSE
"4657",66,"5f4cfa7d6a1d1208290ad728",1,1,1,1,FALSE,2576,"tie",0.8,67,6,0.142857142857143,0.583333333333333,0.285714285714286,20.8571428571429,0.712918660287081,31.7142857142857,0.737704918032787,49,4,0.368421052631579,0.294117647058824,TRUE,FALSE,1,4,FALSE,FALSE,FALSE
"4658",67,"5f4cfa7d6a1d1208290ad728",6,-1,1,1,FALSE,2556,"win",0.2,68,1,-0.142857142857143,0.416666666666667,0.285714285714286,20.7142857142857,0.708133971291866,31.8571428571429,0.740983606557377,19,1,0.105263157894737,0.117647058823529,FALSE,FALSE,-6,-1,FALSE,FALSE,FALSE
"4659",68,"5f4cfa7d6a1d1208290ad728",5,-1,1,-1,FALSE,2784,"win",0,69,2,-0.285714285714286,0.333333333333333,0.428571428571429,20.4285714285714,0.698564593301435,32.1428571428572,0.747540983606558,20,2,0.0526315789473684,0.176470588235294,TRUE,TRUE,-5,-2,FALSE,TRUE,TRUE
"4660",69,"5f4cfa7d6a1d1208290ad728",5,1,1,1,FALSE,2621,"tie",0.6,70,2,0.714285714285714,0.916666666666667,0.857142857142857,21.1428571428571,0.722488038277512,32.8571428571429,0.763934426229508,50,1,0.210526315789474,0.117647058823529,TRUE,FALSE,5,1,FALSE,FALSE,FALSE
"4661",70,"5f4cfa7d6a1d1208290ad728",5,1,1,-1,FALSE,2354,"tie",0.8,71,2,0.714285714285714,0.916666666666667,0.857142857142857,21.8571428571429,0.746411483253588,33.5714285714286,0.780327868852459,51,2,0.263157894736842,0.176470588235294,FALSE,TRUE,5,2,FALSE,TRUE,TRUE
"4662",71,"5f4cfa7d6a1d1208290ad728",1,1,1,1,TRUE,3369,"tie",0.8,72,6,0.142857142857143,0.583333333333333,0.285714285714286,22,0.751196172248804,33.7142857142857,0.78360655737705,52,3,0.315789473684211,0.235294117647059,TRUE,FALSE,1,3,TRUE,FALSE,FALSE
"4663",72,"5f4cfa7d6a1d1208290ad728",6,1,1,-1,TRUE,2381,"tie",0.8,73,1,0.857142857142857,1,1,22.8571428571429,0.779904306220096,34.5714285714286,0.80327868852459,53,4,0.368421052631579,0.294117647058824,FALSE,TRUE,6,4,TRUE,TRUE,TRUE
"4664",73,"5f4cfa7d6a1d1208290ad728",1,1,1,1,FALSE,2911,"tie",0.8,74,6,0.142857142857143,0.583333333333333,0.285714285714286,23,0.784688995215311,34.7142857142857,0.806557377049181,54,5,0.421052631578947,0.352941176470588,TRUE,FALSE,1,5,FALSE,FALSE,FALSE
"4665",74,"5f4cfa7d6a1d1208290ad728",6,-1,1,-1,FALSE,2250,"win",0.2,75,1,-0.142857142857143,0.416666666666667,0.285714285714286,22.8571428571429,0.779904306220096,34.8571428571429,0.809836065573771,21,1,0.105263157894737,0.117647058823529,TRUE,TRUE,-6,-1,FALSE,TRUE,TRUE
"4666",75,"5f4cfa7d6a1d1208290ad728",6,1,1,-1,TRUE,2643,"tie",0.8,76,1,0.857142857142857,1,1,23.7142857142857,0.808612440191387,35.7142857142857,0.829508196721312,55,1,0.210526315789474,0.117647058823529,FALSE,TRUE,6,1,TRUE,TRUE,TRUE
"4667",76,"5f4cfa7d6a1d1208290ad728",6,-1,1,-1,FALSE,2320,"win",0.2,77,1,-0.142857142857143,0.416666666666667,0.285714285714286,23.5714285714286,0.803827751196172,35.8571428571429,0.832786885245902,22,1,0.105263157894737,0.117647058823529,TRUE,TRUE,-6,-1,FALSE,TRUE,TRUE
"4668",77,"5f4cfa7d6a1d1208290ad728",6,-1,1,-1,FALSE,5326,"win",0.2,78,1,-0.142857142857143,0.416666666666667,0.285714285714286,23.4285714285714,0.799043062200957,36,0.836065573770492,23,2,0.0526315789473684,0.176470588235294,TRUE,TRUE,-6,-2,FALSE,TRUE,TRUE
"4669",78,"5f4cfa7d6a1d1208290ad728",4,1,1,1,FALSE,2288,"tie",0.8,79,3,0.571428571428571,0.833333333333333,0.714285714285714,24,0.818181818181818,36.5714285714286,0.849180327868853,56,1,0.210526315789474,0.117647058823529,TRUE,FALSE,4,1,FALSE,FALSE,FALSE
"4670",79,"5f4cfa7d6a1d1208290ad728",6,1,1,-1,TRUE,2436,"tie",0.8,80,1,0.857142857142857,1,1,24.8571428571429,0.84688995215311,37.4285714285714,0.868852459016394,57,2,0.263157894736842,0.176470588235294,FALSE,TRUE,6,2,TRUE,TRUE,TRUE
"4671",80,"5f4cfa7d6a1d1208290ad728",6,1,1,-1,TRUE,3402,"tie",0.4,81,1,0.857142857142857,1,1,25.7142857142857,0.875598086124402,38.2857142857143,0.888524590163935,58,3,0.315789473684211,0.235294117647059,FALSE,TRUE,6,3,TRUE,TRUE,TRUE
"4672",81,"5f4cfa7d6a1d1208290ad728",3,1,1,1,FALSE,2983,"tie",0.8,82,4,0.428571428571429,0.75,0.571428571428572,26.1428571428571,0.889952153110048,38.7142857142857,0.898360655737705,59,4,0.368421052631579,0.294117647058824,TRUE,FALSE,3,4,FALSE,FALSE,FALSE
"4673",82,"5f4cfa7d6a1d1208290ad728",5,-1,1,-1,FALSE,3289,"win",0.2,83,2,-0.285714285714286,0.333333333333333,0.428571428571429,25.8571428571429,0.880382775119617,39,0.904918032786886,24,1,0.105263157894737,0.117647058823529,TRUE,TRUE,-5,-1,FALSE,TRUE,TRUE
"4674",83,"5f4cfa7d6a1d1208290ad728",2,1,1,1,FALSE,2834,"tie",0.8,84,5,0.285714285714286,0.666666666666667,0.428571428571429,26.1428571428571,0.889952153110048,39.2857142857143,0.911475409836066,60,1,0.210526315789474,0.117647058823529,TRUE,FALSE,2,1,FALSE,FALSE,FALSE
"4675",84,"5f4cfa7d6a1d1208290ad728",6,1,1,-1,TRUE,2634,"tie",0.8,85,1,0.857142857142857,1,1,27,0.91866028708134,40.1428571428572,0.931147540983607,61,2,0.263157894736842,0.176470588235294,FALSE,TRUE,6,2,TRUE,TRUE,TRUE
"4676",85,"5f4cfa7d6a1d1208290ad728",5,1,1,-1,TRUE,3097,"tie",0.8,86,2,0.714285714285714,0.916666666666667,0.857142857142857,27.7142857142857,0.942583732057416,40.8571428571429,0.947540983606558,62,3,0.315789473684211,0.235294117647059,FALSE,TRUE,5,3,TRUE,TRUE,TRUE
"4677",86,"5f4cfa7d6a1d1208290ad728",6,1,1,-1,FALSE,2651,"tie",0.8,87,1,0.857142857142857,1,1,28.5714285714286,0.971291866028708,41.7142857142857,0.967213114754098,63,4,0.368421052631579,0.294117647058824,FALSE,TRUE,6,4,FALSE,TRUE,TRUE
"4678",87,"5f4cfa7d6a1d1208290ad728",2,1,1,1,FALSE,2783,"tie",0.8,88,5,0.285714285714286,0.666666666666667,0.428571428571429,28.8571428571429,0.980861244019139,42,0.973770491803279,64,5,0.421052631578947,0.352941176470588,TRUE,FALSE,2,5,FALSE,FALSE,FALSE
"4679",88,"5f4cfa7d6a1d1208290ad728",5,-1,1,-1,FALSE,2519,"win",0.2,89,2,-0.285714285714286,0.333333333333333,0.428571428571429,28.5714285714286,0.971291866028708,42.2857142857143,0.980327868852459,25,1,0.105263157894737,0.117647058823529,TRUE,TRUE,-5,-1,FALSE,TRUE,TRUE
"4680",89,"5f4cfa7d6a1d1208290ad728",6,1,1,-1,TRUE,3366,"tie",0.8,90,1,0.857142857142857,1,1,29.4285714285714,1,43.1428571428571,1,65,1,0.210526315789474,0.117647058823529,FALSE,TRUE,6,1,TRUE,TRUE,TRUE
"4681",0,"5f63200376dee328ac929c62",4,1,1,-1,FALSE,4911,"tie",0.4,1,3,0.571428571428571,0.833333333333333,0.714285714285714,0.571428571428571,0.0380434782608696,0.571428571428571,0.0234604105571847,1,1,0.357142857142857,0.181818181818182,FALSE,TRUE,4,1,FALSE,TRUE,TRUE
"4682",1,"5f63200376dee328ac929c62",5,-1,-1,-1,FALSE,3401,"tie",0.2,2,2,-0.285714285714286,0.333333333333333,0.428571428571429,0.285714285714286,0.0271739130434783,0.857142857142857,0.0293255131964809,1,1,0.214285714285714,0.181818181818182,TRUE,FALSE,-5,-1,FALSE,FALSE,TRUE
"4683",2,"5f63200376dee328ac929c62",2,-1,1,-1,TRUE,3275,"win",0.2,3,5,-0.714285714285714,0.0833333333333334,0.857142857142857,-0.428571428571429,0,1.57142857142857,0.0439882697947214,2,2,0.142857142857143,0.272727272727273,TRUE,TRUE,-2,-2,TRUE,TRUE,TRUE
"4684",3,"5f63200376dee328ac929c62",5,1,1,1,FALSE,4373,"tie",0.6,4,2,0.714285714285714,0.916666666666667,0.857142857142857,0.285714285714286,0.0271739130434783,2.28571428571429,0.0586510263929619,2,1,0.357142857142857,0.181818181818182,TRUE,FALSE,5,1,FALSE,FALSE,FALSE
"4685",4,"5f63200376dee328ac929c62",2,1,1,1,FALSE,2947,"tie",0.4,5,5,0.285714285714286,0.666666666666667,0.428571428571429,0.571428571428571,0.0380434782608696,2.57142857142857,0.064516129032258,3,2,0.428571428571429,0.272727272727273,TRUE,FALSE,2,2,FALSE,FALSE,FALSE
"4686",5,"5f63200376dee328ac929c62",2,1,1,1,TRUE,4411,"tie",0.4,6,5,0.285714285714286,0.666666666666667,0.428571428571429,0.857142857142857,0.0489130434782609,2.85714285714286,0.0703812316715542,4,3,0.5,0.363636363636364,TRUE,FALSE,2,3,TRUE,FALSE,FALSE
"4687",6,"5f63200376dee328ac929c62",6,-1,1,-1,FALSE,2796,"win",0.2,7,1,-0.142857142857143,0.416666666666667,0.285714285714286,0.714285714285714,0.0434782608695652,3,0.0733137829912023,3,1,0.214285714285714,0.181818181818182,TRUE,TRUE,-6,-1,FALSE,TRUE,TRUE
"4688",7,"5f63200376dee328ac929c62",6,1,1,-1,TRUE,3284,"tie",0.6,8,1,0.857142857142857,1,1,1.57142857142857,0.0760869565217391,3.85714285714286,0.0909090909090909,5,1,0.357142857142857,0.181818181818182,FALSE,TRUE,6,1,TRUE,TRUE,TRUE
"4689",8,"5f63200376dee328ac929c62",3,1,1,-1,TRUE,3107,"tie",0.4,9,4,0.428571428571429,0.75,0.571428571428572,2,0.0923913043478261,4.28571428571429,0.0997067448680352,6,2,0.428571428571429,0.272727272727273,FALSE,TRUE,3,2,TRUE,TRUE,TRUE
"4690",9,"5f63200376dee328ac929c62",2,1,1,-1,TRUE,3619,"tie",0.4,10,5,0.285714285714286,0.666666666666667,0.428571428571429,2.28571428571429,0.103260869565217,4.57142857142857,0.105571847507331,7,3,0.5,0.363636363636364,FALSE,TRUE,2,3,TRUE,TRUE,TRUE
"4691",10,"5f63200376dee328ac929c62",3,1,1,-1,FALSE,2929,"tie",0.2,11,4,0.428571428571429,0.75,0.571428571428572,2.71428571428571,0.119565217391304,5,0.114369501466276,8,4,0.571428571428571,0.454545454545455,FALSE,TRUE,3,4,FALSE,TRUE,TRUE
"4692",11,"5f63200376dee328ac929c62",2,1,1,1,FALSE,3605,"tie",0.2,12,5,0.285714285714286,0.666666666666667,0.428571428571429,3,0.130434782608696,5.28571428571429,0.120234604105572,9,5,0.642857142857143,0.545454545454545,TRUE,FALSE,2,5,FALSE,FALSE,FALSE
"4693",12,"5f63200376dee328ac929c62",3,1,1,-1,TRUE,4123,"tie",0.2,13,4,0.428571428571429,0.75,0.571428571428572,3.42857142857143,0.146739130434783,5.71428571428571,0.129032258064516,10,6,0.714285714285714,0.636363636363636,FALSE,TRUE,3,6,TRUE,TRUE,TRUE
"4694",13,"5f63200376dee328ac929c62",2,1,1,1,FALSE,5084,"tie",0.2,14,5,0.285714285714286,0.666666666666667,0.428571428571429,3.71428571428571,0.157608695652174,6,0.134897360703812,11,7,0.785714285714286,0.727272727272727,TRUE,FALSE,2,7,FALSE,FALSE,FALSE
"4695",14,"5f63200376dee328ac929c62",5,1,1,-1,FALSE,3645,"tie",0.4,15,2,0.714285714285714,0.916666666666667,0.857142857142857,4.42857142857143,0.184782608695652,6.71428571428571,0.149560117302053,12,8,0.857142857142857,0.818181818181818,FALSE,TRUE,5,8,FALSE,TRUE,TRUE
"4696",15,"5f63200376dee328ac929c62",6,1,1,-1,TRUE,4874,"tie",0.6,16,1,0.857142857142857,1,1,5.28571428571429,0.217391304347826,7.57142857142857,0.167155425219941,13,9,0.928571428571429,0.909090909090909,FALSE,TRUE,6,9,TRUE,TRUE,TRUE
"4697",16,"5f63200376dee328ac929c62",1,1,1,1,FALSE,3848,"tie",0.2,17,6,0.142857142857143,0.583333333333333,0.285714285714286,5.42857142857143,0.222826086956522,7.71428571428571,0.170087976539589,14,10,1,1,TRUE,FALSE,1,10,FALSE,FALSE,FALSE
"4698",17,"5f63200376dee328ac929c62",6,-1,1,-1,FALSE,5725,"win",0.2,18,1,-0.142857142857143,0.416666666666667,0.285714285714286,5.28571428571429,0.217391304347826,7.85714285714286,0.173020527859238,4,1,0.214285714285714,0.181818181818182,TRUE,TRUE,-6,-1,FALSE,TRUE,TRUE
"4699",18,"5f63200376dee328ac929c62",6,1,1,-1,TRUE,4091,"tie",0.8,19,1,0.857142857142857,1,1,6.14285714285714,0.25,8.71428571428572,0.190615835777126,15,1,0.357142857142857,0.181818181818182,FALSE,TRUE,6,1,TRUE,TRUE,TRUE
"4700",19,"5f63200376dee328ac929c62",6,1,1,-1,TRUE,3758,"tie",0.6,20,1,0.857142857142857,1,1,7,0.282608695652174,9.57142857142857,0.208211143695015,16,2,0.428571428571429,0.272727272727273,FALSE,TRUE,6,2,TRUE,TRUE,TRUE
"4701",20,"5f63200376dee328ac929c62",2,1,1,1,FALSE,4197,"tie",0.2,21,5,0.285714285714286,0.666666666666667,0.428571428571429,7.28571428571429,0.293478260869565,9.85714285714286,0.214076246334311,17,3,0.5,0.363636363636364,TRUE,FALSE,2,3,FALSE,FALSE,FALSE
"4702",21,"5f63200376dee328ac929c62",2,1,1,1,TRUE,4355,"tie",0.2,22,5,0.285714285714286,0.666666666666667,0.428571428571429,7.57142857142857,0.304347826086957,10.1428571428571,0.219941348973607,18,4,0.571428571428571,0.454545454545455,TRUE,FALSE,2,4,TRUE,FALSE,FALSE
"4703",22,"5f63200376dee328ac929c62",5,-1,1,-1,FALSE,3832,"win",0.2,23,2,-0.285714285714286,0.333333333333333,0.428571428571429,7.28571428571429,0.293478260869565,10.4285714285714,0.225806451612903,5,1,0.214285714285714,0.181818181818182,TRUE,TRUE,-5,-1,FALSE,TRUE,TRUE
"4704",23,"5f63200376dee328ac929c62",5,-1,1,1,TRUE,3643,"win",0.2,24,2,-0.285714285714286,0.333333333333333,0.428571428571429,7,0.282608695652174,10.7142857142857,0.231671554252199,6,2,0.142857142857143,0.272727272727273,FALSE,FALSE,-5,-2,TRUE,FALSE,FALSE
"4705",24,"5f63200376dee328ac929c62",4,1,1,1,TRUE,3659,"tie",0.4,25,3,0.571428571428571,0.833333333333333,0.714285714285714,7.57142857142857,0.304347826086957,11.2857142857143,0.243401759530792,19,1,0.357142857142857,0.181818181818182,TRUE,FALSE,4,1,TRUE,FALSE,FALSE
"4706",25,"5f63200376dee328ac929c62",5,-1,1,-1,FALSE,3656,"win",0.2,26,2,-0.285714285714286,0.333333333333333,0.428571428571429,7.28571428571429,0.293478260869565,11.5714285714286,0.249266862170088,7,1,0.214285714285714,0.181818181818182,TRUE,TRUE,-5,-1,FALSE,TRUE,TRUE
"4707",26,"5f63200376dee328ac929c62",5,-1,1,-1,FALSE,3407,"win",0.2,27,2,-0.285714285714286,0.333333333333333,0.428571428571429,7,0.282608695652174,11.8571428571429,0.255131964809384,8,2,0.142857142857143,0.272727272727273,TRUE,TRUE,-5,-2,FALSE,TRUE,TRUE
"4708",27,"5f63200376dee328ac929c62",1,-1,1,1,FALSE,4476,"win",0,28,6,-0.857142857142857,0,1,6.14285714285714,0.25,12.7142857142857,0.272727272727273,9,3,0.0714285714285714,0.363636363636364,FALSE,FALSE,-1,-3,FALSE,FALSE,FALSE
"4709",28,"5f63200376dee328ac929c62",1,-1,1,1,TRUE,3342,"win",0,29,6,-0.857142857142857,0,1,5.28571428571429,0.217391304347826,13.5714285714286,0.290322580645161,10,4,0,0.454545454545455,FALSE,FALSE,-1,-4,TRUE,FALSE,FALSE
"4710",29,"5f63200376dee328ac929c62",6,1,1,-1,TRUE,3401,"tie",0.8,30,1,0.857142857142857,1,1,6.14285714285714,0.25,14.4285714285714,0.30791788856305,20,1,0.357142857142857,0.181818181818182,FALSE,TRUE,6,1,TRUE,TRUE,TRUE
"4711",30,"5f63200376dee328ac929c62",5,-1,1,-1,FALSE,3422,"win",0.2,31,2,-0.285714285714286,0.333333333333333,0.428571428571429,5.85714285714286,0.239130434782609,14.7142857142857,0.313782991202346,11,1,0.214285714285714,0.181818181818182,TRUE,TRUE,-5,-1,FALSE,TRUE,TRUE
"4712",31,"5f63200376dee328ac929c62",5,1,1,1,TRUE,2834,"tie",0.4,32,2,0.714285714285714,0.916666666666667,0.857142857142857,6.57142857142857,0.266304347826087,15.4285714285714,0.328445747800587,21,1,0.357142857142857,0.181818181818182,TRUE,FALSE,5,1,TRUE,FALSE,FALSE
"4713",32,"5f63200376dee328ac929c62",6,-1,1,-1,FALSE,3279,"win",0.2,33,1,-0.142857142857143,0.416666666666667,0.285714285714286,6.42857142857143,0.260869565217391,15.5714285714286,0.331378299120235,12,1,0.214285714285714,0.181818181818182,TRUE,TRUE,-6,-1,FALSE,TRUE,TRUE
"4714",33,"5f63200376dee328ac929c62",5,1,1,-1,TRUE,3669,"tie",0.4,34,2,0.714285714285714,0.916666666666667,0.857142857142857,7.14285714285714,0.28804347826087,16.2857142857143,0.346041055718475,22,1,0.357142857142857,0.181818181818182,FALSE,TRUE,5,1,TRUE,TRUE,TRUE
